/* Current Sensor log, CopyRight of SenkoMicro, Inc */
IQ	V@IP-N	V@0A-N	V@IP-M	V@0A-M	V@IP-T	V@0A-T	RTN-CODE# # # 9.356 0.965 0.000 0.000 0.000 0.000 0.000 95
# # # 9.351 3.192 1.667 0.000 0.000 2.239 1.653 00
6/28/2017 8:35:16 PM
# # # 9.690 3.325 1.741 0.000 0.000 2.150 1.650 01
6/28/2017 8:36:46 PM
# # # 9.928 3.392 1.761 0.000 0.000 2.148 1.650 02
6/28/2017 8:37:19 PM
# # # 9.726 3.231 1.734 0.000 0.000 2.149 1.649 01
6/28/2017 8:37:50 PM
# # # 7.478 0.000 0.000 0.000 0.000 0.000 0.000 92
6/28/2017 8:41:23 PM
# # # 8.369 3.378 1.740 0.000 0.000 2.150 1.650 01
6/28/2017 8:41:47 PM
# # # 9.757 3.300 1.719 0.000 0.000 2.149 1.649 01
6/28/2017 8:42:18 PM
# # # 9.576 3.323 1.735 0.000 0.000 2.149 1.649 01
6/28/2017 8:42:47 PM
# # # 9.651 3.251 1.709 0.000 0.000 2.150 1.650 01
6/28/2017 8:43:10 PM
# # # 8.205 3.276 1.703 0.000 0.000 2.657 1.650 02
6/28/2017 8:43:51 PM
# # # 9.401 3.229 1.681 0.000 0.000 2.656 1.650 02
6/28/2017 8:44:22 PM
# # # 9.766 3.324 1.730 0.000 0.000 2.658 1.653 02
6/28/2017 8:44:47 PM
# # # 9.803 3.288 1.705 0.000 0.000 3.147 1.650 02
6/28/2017 8:45:24 PM
# # # 9.544 3.304 1.719 0.000 0.000 3.152 1.650 02
6/28/2017 8:48:21 PM
# # # 9.535 3.078 0.000 0.000 0.000 0.000 0.000 93
6/28/2017 8:49:21 PM
# # # 9.541 3.083 0.000 0.000 0.000 0.000 0.000 93
6/28/2017 8:49:37 PM
# # # 9.537 3.083 0.000 0.000 0.000 0.000 0.000 93
6/28/2017 8:50:22 PM
# # # 9.418 3.084 0.000 0.000 0.000 0.000 0.000 93
6/28/2017 8:52:45 PM
# # # 9.434 3.110 0.000 0.000 0.000 0.000 0.000 93
6/28/2017 8:53:39 PM
# # # 9.341 3.176 1.658 0.000 0.000 2.656 1.650 02
6/28/2017 8:54:28 PM
# # # 9.690 3.109 0.000 0.000 0.000 0.000 0.000 93
6/28/2017 8:55:29 PM
# # # 9.691 4.357 2.496 0.000 0.000 4.976 2.500 00
6/28/2017 9:01:27 PM
# # # 10.389 4.462 2.542 0.000 0.000 4.991 2.502 00
6/29/2017 9:22:36 AM
# # # 9.859 4.611 2.599 0.000 0.000 4.992 2.504 00
6/29/2017 9:24:02 AM
# # # 9.584 4.335 2.465 0.000 0.000 4.496 2.502 02
6/29/2017 9:29:40 AM
# # # 10.339 0.000 0.000 0.000 0.000 0.000 0.000 92
6/29/2017 9:51:05 AM
# # # 7.999 4.429 2.506 0.000 0.000 4.499 2.500 01
6/29/2017 9:51:41 AM
# # # 9.567 4.419 2.503 0.000 0.000 3.496 2.498 02
6/29/2017 9:53:02 AM
# # # 9.725 4.339 2.468 0.000 0.000 3.498 2.502 02
6/29/2017 9:59:03 AM
# # # 9.779 4.374 2.500 0.000 0.000 3.496 2.499 02
6/29/2017 9:59:55 AM
# # # 10.304 0.620 0.000 0.000 0.000 0.000 0.000 95
6/29/2017 1:32:12 PM
# # # 10.257 0.000 0.000 0.000 0.000 0.000 0.000 92
6/29/2017 1:32:36 PM
# # # 8.790 0.000 0.000 0.000 0.000 0.000 0.000 92
6/29/2017 1:32:48 PM
# # # 8.778 0.000 0.000 0.000 0.000 0.000 0.000 92
6/29/2017 1:33:05 PM
# # # 8.072 4.413 2.476 0.000 0.000 3.123 2.499 02
6/29/2017 1:33:37 PM
# # # 9.756 4.387 2.490 0.000 0.000 3.001 2.502 02
6/29/2017 1:38:14 PM
# # # 9.673 4.417 2.511 0.000 0.000 0.000 2.505 01
6/29/2017 1:43:26 PM
# # # 9.404 4.393 2.486 0.000 0.000 0.000 2.501 01
6/29/2017 1:44:52 PM
# # # 9.461 4.390 2.533 0.000 0.000 3.003 2.506 02
6/29/2017 1:47:43 PM
# # # 9.533 4.332 2.471 0.000 0.000 2.999 2.500 02
6/29/2017 1:52:36 PM
# # # 9.462 4.403 2.485 0.000 0.000 2.997 2.500 02
6/29/2017 1:53:18 PM
# # # 10.239 0.000 0.000 0.000 0.000 0.000 0.000 92
6/29/2017 1:53:31 PM
# # # 8.237 4.500 2.533 0.000 0.000 3.242 2.503 00
6/29/2017 1:54:02 PM
# # # 9.513 4.358 2.484 0.000 0.000 3.498 2.499 01
6/29/2017 1:57:58 PM
# # # 9.880 4.359 2.499 0.000 0.000 3.499 2.500 02
6/29/2017 1:58:28 PM
# # # 9.334 4.322 2.478 0.000 0.000 3.499 2.501 02
6/29/2017 1:59:06 PM
# # # 9.523 4.397 2.511 0.000 0.000 3.503 2.504 02
6/29/2017 1:59:27 PM
# # # 9.556 4.422 2.511 0.000 0.000 3.499 2.500 01
6/29/2017 1:59:52 PM
# # # 9.882 4.644 2.633 0.000 0.000 3.495 2.500 02
6/29/2017 2:13:22 PM
# # # 8.314 4.290 2.517 0.000 0.000 2.999 2.500 01
7/5/2017 11:03:26 AM
# # # 9.589 4.388 2.538 0.000 0.000 2.997 2.498 02
7/5/2017 11:14:48 AM
# # # 9.358 0.000 0.000 0.000 0.000 0.000 0.000 90
7/17/2017 7:53:43 PM
# # # 9.412 0.000 0.000 0.000 0.000 0.000 0.000 90
7/17/2017 7:58:00 PM
# # # 9.464 0.000 0.000 0.000 0.000 0.000 0.000 90
7/17/2017 7:59:08 PM
# # # 9.442 0.000 0.000 0.000 0.000 0.000 0.000 90
7/17/2017 8:00:28 PM
# # # 9.522 4.679 2.508 0.000 0.000 4.494 2.545 00
7/17/2017 8:11:09 PM
# # # 9.330 4.822 2.585 0.000 0.000 4.499 2.500 01
7/17/2017 8:16:15 PM
# # # 9.095 4.583 2.477 0.000 0.000 4.498 2.501 02
7/17/2017 9:08:45 PM
# # # 9.370 0.000 0.000 0.000 0.000 0.000 0.000 98
7/17/2017 9:11:48 PM
# # # 9.451 0.000 0.000 0.000 0.000 0.000 0.000 98
7/17/2017 9:12:01 PM
# # # 9.264 0.000 0.000 0.000 0.000 0.000 0.000 98
7/17/2017 9:12:20 PM
# # # 9.820 0.000 0.000 0.000 0.000 0.000 0.000 92
7/17/2017 9:12:44 PM
# # # 9.258 0.000 0.000 0.000 0.000 0.000 0.000 98
7/17/2017 9:13:00 PM
# # # 9.351 4.736 2.526 0.000 0.000 4.494 2.500 02
7/17/2017 9:17:39 PM
# # # 9.391 4.791 2.557 0.000 0.000 4.493 2.500 02
7/18/2017 10:58:51 AM
# # # 9.324 4.780 2.546 0.000 0.000 4.497 2.504 02
7/18/2017 11:02:19 AM
# # # 9.453 4.870 2.562 0.000 0.000 4.496 2.500 02
7/18/2017 11:25:43 AM
# # # 9.416 4.846 2.578 0.000 0.000 4.493 2.499 02
7/18/2017 11:30:42 AM
# # # 9.165 4.736 2.522 0.000 0.000 4.503 2.504 02
7/18/2017 11:41:35 AM
# # # 11.292 0.000 0.000 0.000 0.000 0.000 0.000 98
7/19/2017 7:20:42 PM
# # # 11.330 0.000 0.000 0.000 0.000 0.000 0.000 98
7/19/2017 7:22:31 PM
# # # 11.365 0.000 0.000 0.000 0.000 0.000 0.000 98
7/19/2017 7:23:51 PM
# # # 11.359 3.998 2.496 0.000 0.000 3.496 2.497 02
7/19/2017 7:28:57 PM
# # # 13.983 3.147 0.000 0.000 0.000 0.000 0.000 93
7/20/2017 5:14:25 PM
# # # 13.821 4.726 2.517 0.000 2.502 4.501 2.502 02
7/20/2017 5:15:03 PM
# # # 12.289 4.800 2.553 0.000 2.530 4.534 2.530 02
7/20/2017 5:16:30 PM
# # # 12.191 4.579 2.492 0.000 2.495 3.119 2.495 02
7/20/2017 5:19:03 PM
# # # 13.992 4.630 2.513 0.000 2.521 3.145 2.521 02
7/20/2017 5:26:08 PM
# # # 13.714 4.442 2.445 0.000 2.445 3.070 2.446 02
7/20/2017 5:26:58 PM
# # # 13.708 -0.001 0.000 0.000 0.000 0.000 0.000 95
7/24/2017 8:23:03 PM
# # # 13.707 -0.001 0.000 0.000 0.000 0.000 0.000 95
7/24/2017 8:23:14 PM
# # # 13.697 2.999 0.000 0.000 0.000 0.000 0.000 93
7/24/2017 8:23:38 PM
# # # 13.701 4.481 2.459 0.000 2.439 3.067 2.439 02
7/24/2017 8:24:10 PM
# # # 14.086 4.630 2.530 0.000 2.508 3.133 2.508 02
7/24/2017 8:25:53 PM
# # # 13.926 4.662 2.551 0.000 2.552 3.179 2.552 02
7/24/2017 8:26:40 PM
# # # 8.815 0.000 0.000 0.000 0.000 0.000 0.000 92
7/26/2017 8:28:31 PM
# # # 8.551 0.817 0.000 0.000 0.000 0.000 0.000 95
7/26/2017 8:35:19 PM
# # # 9.851 0.929 0.000 0.000 0.000 0.000 0.000 95
7/26/2017 8:36:57 PM
# # # 9.565 3.850 2.598 0.000 0.000 3.497 2.498 02
7/26/2017 8:38:49 PM
# # # 9.432 3.772 2.570 0.000 0.000 3.500 2.500 01
7/26/2017 8:46:03 PM
# # # 9.583 3.665 2.477 0.000 0.000 3.502 2.500 02
7/26/2017 8:47:34 PM
